step,type,amount,oldbalanceOrg,newbalanceOrig,amount_ratio,new_device,location_anomaly,velocity_5m,velocity_1h,account_age_days,fraud_incidents,hour_of_day,risky_network_links,isFraud
58,PAYMENT,6893.23,73092.25,66199.02,0.65,1,0,0,2,622,0,10,0,0
228,CASH_OUT,9125.13,83178.6,74053.47,1.85,0,1,0,1,1119,0,12,0,0
225,DEBIT,18956.36,247281.93,228325.57,0.7,0,0,0,2,188,0,9,0,0
73,PAYMENT,22925.18,154593.66,131668.48,0.99,0,0,1,0,2459,0,1,0,0
449,DEBIT,19239.86,217386.24,198146.38,0.33,0,1,0,0,2023,0,17,0,0
411,TRANSFER,217029.81,217570.55,540.74,11.07,1,0,2,11,108,2,3,3,1
718,TRANSFER,372387.5,437156.94,64769.44,13.4,1,1,2,11,18,2,22,4,1
661,CASH_OUT,199617.75,233989.67,34371.92,6.37,0,0,2,9,97,2,13,3,1
157,PAYMENT,18708.24,20746.06,2037.82,1.55,0,0,0,2,1697,0,13,0,0
432,PAYMENT,7923.03,109009.25,101086.22,1.29,1,0,0,3,522,0,0,0,0
224,DEBIT,19673.22,91596.8,71923.58,0.36,0,0,1,2,863,0,8,0,0
394,PAYMENT,2114.96,10909.97,8795.01,0.28,1,1,0,3,2011,0,10,0,0
673,PAYMENT,22855.51,306323.9,283468.39,0.12,0,0,0,3,1091,0,1,0,0
54,CASH_OUT,5233.61,66037.4,60803.79,0.82,1,0,1,2,620,0,6,0,0
643,PAYMENT,21864.15,98413.44,76549.29,0.79,1,0,0,0,1447,0,19,0,0
558,DEBIT,13288.62,37246.46,23957.84,0.63,1,0,0,1,542,0,6,0,0
38,TRANSFER,14922.47,37654.17,22731.7,2.01,0,0,1,3,1049,0,14,0,0
502,DEBIT,14397.8,182256.15,167858.35,1.11,0,1,0,2,1131,0,22,0,0
262,CASH_OUT,10794.17,71832.95,61038.78,0.98,0,0,1,3,704,0,22,0,0
666,PAYMENT,6992.84,20615.51,13622.67,1.58,0,0,1,3,1278,0,18,0,0
552,PAYMENT,5069.88,42460.83,37390.95,1.07,0,0,0,3,1170,0,0,0,0
715,PAYMENT,1076.15,9568.17,8492.02,1.27,0,0,0,2,544,0,19,0,0
501,PAYMENT,22165.4,144055.92,121890.52,1.5,0,0,0,2,653,0,21,0,0
556,TRANSFER,11684.8,28206.03,16521.23,0.3,0,1,0,2,1176,0,4,0,0
473,PAYMENT,15385.11,70226.57,54841.46,0.67,0,1,0,0,655,0,17,0,0
112,PAYMENT,1807.22,14110.09,12302.87,1.28,0,0,1,3,1838,0,16,0,0
387,PAYMENT,18101.93,97591.48,79489.55,1.93,0,0,0,1,828,0,3,0,0
240,CASH_OUT,1988.68,3432.28,1443.6,1.68,0,0,0,3,432,0,0,0,0
485,PAYMENT,20382.67,65299.89,44917.22,2.0,1,0,0,1,2034,0,5,0,0
292,TRANSFER,17277.03,179664.22,162387.19,2.01,1,0,1,2,2436,0,4,0,0
385,PAYMENT,9096.02,111485.11,102389.09,1.43,0,0,1,2,2335,0,1,0,0
57,DEBIT,19345.45,136650.08,117304.63,1.07,0,1,0,2,707,0,9,0,0
280,TRANSFER,361202.69,422855.47,61652.78,14.88,1,1,7,10,157,1,16,2,1
75,DEBIT,22739.72,165727.28,142987.56,1.82,0,1,1,0,1263,0,3,0,0
318,PAYMENT,6665.91,52639.04,45973.13,1.62,0,1,1,0,2333,0,6,0,0
412,DEBIT,7308.42,11217.01,3908.59,1.18,1,1,1,1,1409,0,4,0,0
606,CASH_OUT,8625.53,91345.41,82719.88,1.31,0,0,0,1,1434,0,6,0,0
380,CASH_OUT,421039.62,352291.6,0.0,10.52,1,0,6,12,152,1,20,3,1
430,CASH_OUT,6837.86,99439.52,92601.66,0.44,1,0,0,1,1786,0,22,0,0
672,TRANSFER,8197.02,17824.94,9627.92,1.07,0,0,0,2,541,0,0,0,0
140,CASH_OUT,2834.06,3279.36,445.3,0.92,1,0,1,2,2241,0,20,0,0
44,TRANSFER,392616.13,426056.49,33440.36,12.68,1,1,2,8,46,2,20,4,1
499,PAYMENT,9101.71,50606.94,41505.23,1.77,0,1,0,0,887,0,19,0,0
196,PAYMENT,10815.8,36559.78,25743.98,1.45,0,0,1,2,1034,0,4,0,0
741,DEBIT,24520.25,254412.29,229892.04,0.74,0,0,0,1,1559,0,21,0,0
369,DEBIT,4906.73,18405.69,13498.96,0.59,1,1,0,0,678,0,9,0,0
447,CASH_OUT,22981.83,252468.41,229486.58,0.58,0,0,1,3,2100,0,15,0,0
324,CASH_OUT,280690.82,324446.23,43755.41,12.05,1,0,4,14,60,2,12,3,1
44,PAYMENT,23409.35,275351.82,251942.47,0.75,1,0,1,2,180,0,20,0,0
558,PAYMENT,22011.59,177729.71,155718.12,0.99,1,1,0,1,1052,0,6,0,0
363,PAYMENT,8813.6,111718.43,102904.83,1.95,0,1,0,0,1178,0,3,0,0
255,PAYMENT,14150.78,94119.56,79968.78,1.93,0,0,1,2,1131,0,15,0,0
455,CASH_OUT,15888.11,109052.28,93164.17,1.05,0,0,1,1,1836,0,23,0,0
9,DEBIT,10869.89,96407.28,85537.39,1.24,0,0,0,2,1366,0,9,0,0
279,TRANSFER,216451.82,203455.5,0.0,12.6,0,1,5,13,175,1,15,1,1
438,TRANSFER,4653.71,16374.82,11721.11,0.82,0,1,0,0,1684,0,6,0,0
383,DEBIT,11636.31,149298.99,137662.68,1.57,0,0,0,0,760,0,23,0,0
674,CASH_OUT,3976.69,6773.42,2796.73,0.12,0,1,0,1,2235,0,2,0,0
28,PAYMENT,14404.23,124291.39,109887.16,0.31,0,0,1,0,1015,0,4,0,0
663,PAYMENT,12308.75,75371.77,63063.02,1.23,1,0,1,2,2062,0,15,0,0
721,TRANSFER,10690.44,19505.6,8815.16,1.06,0,0,1,1,598,0,1,0,0
514,TRANSFER,307677.67,340302.82,32625.15,13.23,1,1,8,18,168,2,10,4,1
250,TRANSFER,8601.87,85541.37,76939.5,1.48,0,0,0,0,322,0,10,0,0
78,TRANSFER,12742.03,21896.64,9154.61,1.84,0,0,1,0,1408,0,6,0,0
641,CASH_OUT,438829.75,466537.1,27707.35,15.66,0,1,7,9,82,1,17,1,1
348,TRANSFER,255218.07,207794.69,0.0,10.46,1,1,2,12,137,0,12,4,1
506,TRANSFER,183661.9,187287.46,3625.56,4.56,1,1,5,14,92,0,2,4,1
266,TRANSFER,442077.65,439825.09,0.0,13.8,1,1,2,10,143,1,2,2,1
619,CASH_OUT,8373.33,33033.65,24660.32,0.56,0,0,1,2,1288,0,19,0,0
497,PAYMENT,1017.32,12419.36,11402.04,1.91,1,0,1,2,328,0,17,0,0
698,TRANSFER,16121.94,137678.98,121557.04,0.32,0,1,0,3,1321,0,2,0,0
652,PAYMENT,19949.31,244771.75,224822.44,0.67,0,0,1,2,2014,0,4,0,0
282,CASH_OUT,6523.62,16746.36,10222.74,1.62,0,0,0,0,575,0,18,0,0
370,DEBIT,16486.62,41238.46,24751.84,1.5,0,0,0,3,2405,0,10,0,0
65,TRANSFER,11047.9,151732.41,140684.51,1.55,1,0,0,2,1194,0,17,0,0
165,DEBIT,3832.51,51234.26,47401.75,1.63,0,0,1,2,2354,0,21,0,0
708,TRANSFER,20573.54,122921.13,102347.59,0.46,1,0,0,1,2408,0,12,0,0
21,CASH_OUT,5734.93,58756.05,53021.12,1.26,0,0,0,3,906,0,21,0,0
414,CASH_OUT,12812.17,117669.67,104857.5,1.67,0,0,1,3,2338,0,6,0,0
492,CASH_OUT,21690.3,233093.23,211402.93,0.87,0,0,1,1,1949,0,12,0,0
620,PAYMENT,19844.4,77114.41,57270.01,1.28,0,0,0,3,994,0,20,0,0
473,TRANSFER,295473.7,302581.79,7108.09,17.07,1,1,5,7,43,1,17,1,1
32,TRANSFER,11481.64,64842.4,53360.76,1.78,0,0,0,1,500,0,8,0,0
701,PAYMENT,6327.91,38839.44,32511.53,0.47,1,0,1,1,2448,0,5,0,0
156,PAYMENT,14830.35,119071.22,104240.87,2.14,1,0,0,1,1245,0,12,0,0
602,PAYMENT,12190.97,144167.68,131976.71,1.06,0,0,1,3,781,0,2,0,0
199,DEBIT,16597.25,222634.52,206037.27,0.7,1,0,0,0,1151,0,7,0,0
112,DEBIT,5456.35,11926.0,6469.65,1.09,1,0,1,1,1626,0,16,0,0
234,CASH_OUT,14465.34,124195.09,109729.75,1.35,0,0,0,0,262,0,18,0,0
71,CASH_OUT,20776.03,41929.22,21153.19,1.52,1,0,1,1,2112,0,23,0,0
278,PAYMENT,16205.53,226766.28,210560.75,0.24,0,1,1,2,2423,0,14,0,0
4,TRANSFER,20265.01,38872.43,18607.42,1.55,0,0,0,1,614,0,4,0,0
256,DEBIT,2574.84,13651.58,11076.74,1.17,0,0,1,2,1493,0,16,0,0
536,TRANSFER,21267.03,131546.28,110279.25,0.5,0,0,0,3,2309,0,8,0,0
356,CASH_OUT,14695.47,145727.66,131032.19,0.62,1,1,0,1,850,0,20,0,0
317,PAYMENT,3300.75,7728.82,4428.07,0.9,0,0,0,1,437,0,5,0,0
151,TRANSFER,344553.99,364510.55,19956.56,14.13,0,0,7,14,48,0,7,4,1
317,CASH_OUT,275917.81,305010.22,29092.41,10.56,1,1,6,15,47,0,5,3,1
446,CASH_OUT,116763.62,122069.94,5306.32,15.9,0,1,6,13,85,2,14,3,1
694,TRANSFER,19374.69,278852.56,259477.87,1.61,0,1,1,3,1732,0,22,0,0
264,PAYMENT,2379.47,4095.62,1716.15,0.11,0,0,1,2,1401,0,0,0,0
443,TRANSFER,346603.93,351019.76,4415.83,14.79,0,1,7,14,141,0,11,2,1
714,CASH_OUT,3958.02,12469.21,8511.19,0.47,0,0,1,1,546,0,18,0,0
473,PAYMENT,19865.68,58730.51,38864.83,0.43,0,0,0,0,646,0,17,0,0
122,TRANSFER,5203.35,18890.31,13686.96,0.45,1,0,0,1,2121,0,2,0,0
193,CASH_OUT,5313.53,18740.26,13426.73,0.33,0,0,1,2,1190,0,1,0,0
95,CASH_OUT,13409.57,47884.07,34474.5,1.47,1,0,1,1,902,0,23,0,0
719,PAYMENT,8755.39,122107.6,113352.21,0.95,0,0,0,3,1907,0,23,0,0
130,DEBIT,12720.78,28035.63,15314.85,1.78,0,0,0,2,574,0,10,0,0
733,DEBIT,11445.28,84529.07,73083.79,2.07,0,0,1,2,1409,0,13,0,0
480,PAYMENT,3047.81,35777.14,32729.33,1.41,1,0,1,3,353,0,0,0,0
284,DEBIT,21207.11,283000.97,261793.86,0.3,0,1,0,2,814,0,20,0,0
506,PAYMENT,15262.05,77418.75,62156.7,2.03,0,0,1,2,974,0,2,0,0
119,TRANSFER,166330.42,143846.57,0.0,11.41,1,0,5,15,102,1,23,2,1
430,PAYMENT,7967.12,86625.84,78658.72,1.67,1,0,0,1,1668,0,22,0,0
307,DEBIT,11970.44,80145.13,68174.69,0.41,0,0,0,3,1782,0,19,0,0
290,CASH_OUT,11008.46,64038.2,53029.74,0.14,0,0,0,2,2254,0,2,0,0
406,CASH_OUT,17919.2,58519.91,40600.71,1.87,0,0,1,2,1883,0,22,0,0
95,CASH_OUT,138480.81,134927.66,0.0,10.86,0,0,2,12,126,1,23,3,1
35,TRANSFER,4289.04,20131.11,15842.07,0.74,1,1,0,2,1547,0,11,0,0
201,PAYMENT,5108.61,11325.1,6216.49,1.41,0,1,1,0,296,0,9,0,0
55,PAYMENT,15918.86,19322.08,3403.22,1.77,0,0,1,1,1703,0,7,0,0
327,TRANSFER,17224.68,87425.94,70201.26,0.13,1,0,0,3,571,0,15,0,0
512,DEBIT,8133.45,106515.37,98381.92,2.16,1,0,1,1,2282,0,8,0,0
59,CASH_OUT,15749.12,158584.47,142835.35,0.83,0,0,0,2,1677,0,11,0,0
66,TRANSFER,22857.23,179737.83,156880.6,1.57,0,0,1,0,1831,0,18,0,0
26,TRANSFER,24753.54,107505.51,82751.97,0.36,0,0,1,2,2022,0,2,0,0
247,CASH_OUT,1299.11,14488.99,13189.88,1.8,1,0,0,3,2064,0,7,0,0
574,DEBIT,123.84,720.69,596.85,0.46,0,0,0,3,617,0,22,0,0
462,PAYMENT,4587.81,31657.53,27069.72,1.36,1,0,1,1,1763,0,6,0,0
146,CASH_OUT,11624.82,121219.51,109594.69,1.61,1,0,1,1,1614,0,2,0,0
172,TRANSFER,3559.75,10084.73,6524.98,1.2,1,0,1,2,1502,0,4,0,0
58,CASH_OUT,17118.88,183705.81,166586.93,1.29,0,1,0,2,1578,0,10,0,0
123,PAYMENT,3335.3,19017.78,15682.48,1.76,0,0,1,2,343,0,3,0,0
683,CASH_OUT,11559.31,63065.12,51505.81,1.17,0,0,0,1,1319,0,11,0,0
600,TRANSFER,9680.4,22714.99,13034.59,2.17,0,0,1,0,948,0,0,0,0
523,DEBIT,1418.6,11007.91,9589.31,0.59,1,0,1,3,1418,0,19,0,0
141,PAYMENT,19486.93,285470.05,265983.12,0.58,1,0,1,2,187,0,21,0,0
230,PAYMENT,4811.52,35203.81,30392.29,0.15,1,0,1,1,1421,0,14,0,0
601,CASH_OUT,16457.41,149119.77,132662.36,1.27,0,0,1,1,1953,0,1,0,0
171,PAYMENT,16706.51,245465.58,228759.07,0.78,0,0,0,3,260,0,3,0,0
720,CASH_OUT,1591.37,22626.56,21035.19,0.78,1,1,0,1,2107,0,0,0,0
402,CASH_OUT,9003.02,92880.9,83877.88,1.99,0,1,1,1,1169,0,18,0,0
694,DEBIT,12830.76,171926.11,159095.35,1.16,0,0,0,2,881,0,22,0,0
323,DEBIT,23455.14,189394.27,165939.13,2.18,0,1,1,1,1274,0,11,0,0
18,DEBIT,23872.49,163641.36,139768.87,0.55,1,0,1,2,1732,0,18,0,0
330,TRANSFER,14397.56,78660.72,64263.16,1.1,0,0,0,1,1373,0,18,0,0
50,DEBIT,17790.52,118585.96,100795.44,1.64,0,1,1,3,2471,0,2,0,0
576,PAYMENT,23876.45,89990.34,66113.89,0.72,0,0,0,3,1272,0,0,0,0
525,CASH_OUT,24020.17,247061.42,223041.25,2.07,0,0,1,2,668,0,21,0,0
717,TRANSFER,2953.64,8098.78,5145.14,0.17,0,0,0,0,1422,0,21,0,0
75,DEBIT,22314.52,141335.37,119020.85,1.93,0,1,0,2,1181,0,3,0,0
621,PAYMENT,12626.28,104488.14,91861.86,1.07,0,1,1,3,337,0,21,0,0
94,PAYMENT,19381.55,98998.45,79616.9,1.49,0,0,1,2,130,0,22,0,0
683,CASH_OUT,1981.14,16876.33,14895.19,1.54,1,0,0,1,2182,0,11,0,0
734,PAYMENT,7064.77,104154.62,97089.85,1.96,0,1,0,2,982,0,14,0,0
299,PAYMENT,6756.9,31508.24,24751.34,1.12,0,0,1,0,2017,0,11,0,0
136,DEBIT,16390.6,216620.22,200229.62,0.22,1,0,1,0,685,0,16,0,0
82,DEBIT,18374.93,229303.64,210928.71,1.76,0,1,1,1,134,0,10,0,0
65,TRANSFER,157310.61,154849.67,0.0,9.01,1,1,7,9,171,0,17,1,1
52,CASH_OUT,228919.19,244994.79,16075.6,9.57,1,1,3,5,111,1,4,3,1
339,CASH_OUT,23914.48,83490.75,59576.27,2.12,0,0,1,1,2310,0,3,0,0
148,CASH_OUT,23954.04,315283.41,291329.37,2.16,0,0,0,2,1042,0,4,0,0
305,CASH_OUT,8494.17,43169.2,34675.03,0.96,0,1,0,0,487,0,17,0,0
20,CASH_OUT,196629.68,194353.74,0.0,10.26,1,1,3,11,142,2,20,1,1
158,DEBIT,6461.68,70805.53,64343.85,0.56,0,0,1,2,464,0,14,0,0
109,PAYMENT,1872.27,11146.6,9274.33,0.56,0,0,0,2,735,0,13,0,0
303,PAYMENT,23431.82,335575.99,312144.17,1.42,0,0,0,1,187,0,15,0,0
665,DEBIT,19642.12,288595.43,268953.31,0.17,0,0,0,2,1242,0,17,0,0
533,DEBIT,1979.5,25760.1,23780.6,0.97,1,1,1,3,256,0,5,0,0
683,CASH_OUT,12811.08,113152.48,100341.4,1.18,1,0,1,0,621,0,11,0,0
285,TRANSFER,17970.71,124786.32,106815.61,0.61,1,1,1,3,720,0,21,0,0
4,TRANSFER,17774.19,236209.07,218434.88,0.6,0,1,1,1,1834,0,4,0,0
68,TRANSFER,3294.42,33921.94,30627.52,1.18,0,1,0,1,1669,0,20,0,0
2,CASH_OUT,7874.36,63620.76,55746.4,1.37,0,0,1,1,680,0,2,0,0
490,DEBIT,8923.21,102890.39,93967.18,0.66,0,1,0,0,1946,0,10,0,0
337,PAYMENT,17534.1,147834.63,130300.53,0.44,0,0,1,0,131,0,1,0,0
158,DEBIT,22411.84,292935.52,270523.68,0.42,0,1,0,0,1433,0,14,0,0
419,DEBIT,19836.49,279921.01,260084.52,0.77,0,1,0,1,2029,0,11,0,0
262,PAYMENT,8285.53,30715.06,22429.53,1.25,0,0,1,3,620,0,22,0,0
67,CASH_OUT,318731.57,296478.21,0.0,4.91,1,0,8,11,137,2,19,4,1
386,TRANSFER,300051.38,249512.87,0.0,17.88,1,0,2,9,18,2,2,4,1
697,PAYMENT,3248.92,17005.0,13756.08,1.83,0,0,1,0,2097,0,1,0,0
276,PAYMENT,6715.22,72774.56,66059.34,0.26,0,0,1,1,1519,0,12,0,0
250,CASH_OUT,19315.49,165093.01,145777.52,1.0,0,0,1,0,766,0,10,0,0
548,CASH_OUT,23192.78,276915.6,253722.82,1.96,1,0,0,0,617,0,20,0,0
388,PAYMENT,17146.61,146533.74,129387.13,1.43,0,0,1,2,306,0,4,0,0
69,PAYMENT,12666.8,27078.49,14411.69,2.0,0,1,0,0,845,0,21,0,0
669,DEBIT,23263.29,238908.34,215645.05,0.36,1,1,0,0,291,0,21,0,0
63,TRANSFER,960.84,7959.4,6998.56,0.74,0,0,1,2,161,0,15,0,0
426,DEBIT,18911.94,60856.51,41944.57,1.03,0,1,0,0,2015,0,18,0,0
400,PAYMENT,4058.37,29287.13,25228.76,1.37,0,0,0,3,1430,0,16,0,0
479,DEBIT,3313.72,24236.68,20922.96,0.94,1,1,1,1,2124,0,23,0,0
97,TRANSFER,19055.92,228415.75,209359.83,0.68,0,0,1,0,1923,0,1,0,0
76,DEBIT,7217.44,91974.26,84756.82,0.8,0,0,1,0,623,0,4,0,0
621,TRANSFER,300511.69,320248.34,19736.65,12.49,1,1,2,9,62,2,21,4,1
56,TRANSFER,370771.09,426912.85,56141.76,14.09,1,0,3,11,136,1,8,1,1
391,TRANSFER,437276.48,474768.07,37491.59,5.63,1,1,6,16,129,2,7,3,1
182,PAYMENT,13779.73,127504.99,113725.26,1.64,0,1,0,1,176,0,14,0,0
131,PAYMENT,20303.55,284055.54,263751.99,1.38,1,0,0,2,2234,0,11,0,0
59,PAYMENT,13221.9,158755.46,145533.56,0.35,0,1,1,3,2117,0,11,0,0
409,TRANSFER,16609.74,214626.19,198016.45,0.41,0,0,1,1,2356,0,1,0,0
167,DEBIT,14330.23,164808.04,150477.81,0.3,0,0,0,2,1648,0,23,0,0
627,DEBIT,16458.94,95118.92,78659.98,2.18,0,0,0,3,407,0,3,0,0
133,CASH_OUT,24745.57,232861.25,208115.68,2.06,0,0,0,1,1626,0,13,0,0
533,CASH_OUT,199996.42,225917.41,25920.99,10.7,0,1,6,17,16,2,5,1,1
693,TRANSFER,10752.25,139203.77,128451.52,1.17,1,0,1,2,716,0,21,0,0
358,PAYMENT,3667.99,35887.96,32219.97,0.17,0,0,1,1,1729,0,22,0,0
126,TRANSFER,217459.12,196127.22,0.0,7.92,0,1,7,16,41,2,6,4,1
312,TRANSFER,22661.13,202603.43,179942.3,1.86,0,0,1,2,1714,0,0,0,0
448,CASH_OUT,20365.48,212079.11,191713.63,1.92,1,0,0,1,1810,0,16,0,0
426,PAYMENT,14160.93,182713.73,168552.8,0.48,0,0,1,3,1054,0,18,0,0
267,CASH_OUT,94018.13,96110.25,2092.12,15.63,1,1,6,15,90,0,3,1,1
384,TRANSFER,20038.0,30507.41,10469.41,1.9,0,0,1,3,831,0,0,0,0
116,CASH_OUT,10503.91,155010.72,144506.81,0.54,1,0,0,2,2431,0,20,0,0
690,TRANSFER,9889.07,147138.36,137249.29,1.87,0,0,1,1,505,0,18,0,0
399,PAYMENT,2363.62,26703.95,24340.33,0.14,0,1,1,3,1801,0,15,0,0
528,PAYMENT,19554.48,181902.22,162347.74,1.83,1,0,0,1,734,0,0,0,0
445,PAYMENT,11837.89,169025.23,157187.34,1.33,0,0,1,0,1684,0,13,0,0
483,PAYMENT,5039.61,6627.05,1587.44,1.91,0,0,1,2,749,0,3,0,0
344,TRANSFER,426632.76,403071.19,0.0,8.06,1,0,2,9,1,2,8,3,1
494,CASH_OUT,11237.39,109312.33,98074.94,0.45,0,0,0,1,973,0,14,0,0
479,TRANSFER,6504.51,66229.17,59724.66,0.34,0,0,0,1,1015,0,23,0,0
661,TRANSFER,180727.3,209224.87,28497.57,6.09,1,0,2,10,62,2,13,2,1
423,TRANSFER,1897.96,12759.1,10861.14,1.51,0,1,0,2,450,0,15,0,0
680,CASH_OUT,183993.08,203414.8,19421.72,12.76,0,0,4,15,123,0,8,3,1
175,PAYMENT,3401.79,23484.95,20083.16,0.21,1,0,0,1,211,0,7,0,0
438,PAYMENT,24950.26,369497.24,344546.98,1.75,0,0,0,0,1678,0,6,0,0
117,DEBIT,7166.17,17089.65,9923.48,0.21,0,0,0,2,1107,0,21,0,0
72,PAYMENT,15229.86,78562.07,63332.21,1.85,0,0,1,1,236,0,0,0,0
559,TRANSFER,207.07,936.13,729.06,1.21,1,1,1,1,1890,0,7,0,0
682,CASH_OUT,23071.6,62168.52,39096.92,0.52,0,0,0,0,2218,0,10,0,0
24,CASH_OUT,23077.33,340954.42,317877.09,2.04,0,1,1,2,853,0,0,0,0
605,CASH_OUT,9534.15,94650.27,85116.12,1.43,1,0,0,0,278,0,5,0,0
1,CASH_OUT,429458.42,480882.43,51424.01,6.8,1,1,2,9,179,0,1,3,1
94,PAYMENT,23857.3,64663.41,40806.11,1.44,0,0,0,3,1619,0,22,0,0
371,CASH_OUT,10090.1,90093.41,80003.31,0.55,0,0,1,2,1304,0,11,0,0
318,DEBIT,14096.12,150249.6,136153.48,1.88,1,0,0,2,2295,0,6,0,0
687,TRANSFER,107925.69,102981.27,0.0,15.52,1,0,3,10,7,0,15,2,1
529,TRANSFER,14696.46,167855.27,153158.81,1.3,0,1,1,3,1274,0,1,0,0
66,DEBIT,24195.63,357970.04,333774.41,0.44,0,0,0,0,1675,0,18,0,0
138,TRANSFER,445366.36,449985.93,4619.57,8.3,1,1,2,11,176,2,18,3,1
687,TRANSFER,446250.06,527158.31,80908.25,6.68,1,1,3,14,106,0,15,2,1
667,CASH_OUT,20174.8,101379.08,81204.28,0.39,0,0,0,0,2367,0,19,0,0
480,TRANSFER,367365.59,368187.72,822.13,12.1,1,1,3,6,175,2,0,4,1
264,DEBIT,20075.23,277050.0,256974.77,1.91,1,0,1,1,1692,0,0,0,0
695,TRANSFER,2493.17,12933.05,10439.88,0.44,0,0,0,2,1002,0,23,0,0
142,DEBIT,15232.51,191320.61,176088.1,0.59,1,1,0,0,1408,0,22,0,0
206,CASH_OUT,2359.0,11205.08,8846.08,0.42,1,0,0,3,902,0,14,0,0
611,TRANSFER,244217.85,256938.62,12720.77,15.69,1,0,6,9,90,1,11,1,1
723,TRANSFER,10928.63,140029.39,129100.76,1.91,0,1,0,3,855,0,3,0,0
696,TRANSFER,21164.52,25317.91,4153.39,1.07,0,1,0,3,389,0,0,0,0
466,PAYMENT,21068.62,26973.03,5904.41,1.37,0,0,1,0,2322,0,10,0,0
638,PAYMENT,15787.96,90531.11,74743.15,2.17,0,0,0,3,1277,0,14,0,0
393,PAYMENT,23184.69,314081.1,290896.41,1.08,1,0,1,1,1910,0,9,0,0
545,CASH_OUT,20555.73,175707.79,155152.06,0.57,0,1,1,1,2156,0,17,0,0
649,DEBIT,10176.09,52574.9,42398.81,0.87,1,0,1,1,834,0,1,0,0
578,PAYMENT,16422.03,95055.9,78633.87,0.64,1,0,1,2,1214,0,2,0,0
106,PAYMENT,9173.88,119139.89,109966.01,0.52,0,0,0,0,324,0,10,0,0
307,PAYMENT,14009.61,184502.41,170492.8,1.24,0,0,1,2,1575,0,19,0,0
173,CASH_OUT,2915.2,11786.05,8870.85,0.94,0,0,1,3,1951,0,5,0,0
583,CASH_OUT,62292.5,51724.89,0.0,14.55,0,1,7,12,22,1,7,4,1
390,DEBIT,2494.82,8446.56,5951.74,1.01,0,0,1,1,1935,0,6,0,0
275,CASH_OUT,9528.25,124369.35,114841.1,2.15,0,0,0,1,190,0,11,0,0
270,TRANSFER,17995.4,167496.13,149500.73,0.99,0,0,1,3,1099,0,6,0,0
35,TRANSFER,8555.01,77032.36,68477.35,2.03,1,0,0,2,931,0,11,0,0
360,PAYMENT,14834.18,103283.52,88449.34,0.75,0,1,0,3,1370,0,0,0,0
264,PAYMENT,18801.97,43426.93,24624.96,0.75,0,0,1,2,777,0,0,0,0
428,TRANSFER,11068.06,50777.88,39709.82,0.5,0,0,1,2,2424,0,20,0,0
389,TRANSFER,23468.69,173790.04,150321.35,0.66,0,1,0,0,701,0,5,0,0
23,DEBIT,11860.3,99561.52,87701.22,2.19,0,0,0,2,843,0,23,0,0
651,PAYMENT,13754.22,183043.29,169289.07,1.59,0,1,1,1,2236,0,3,0,0
573,CASH_OUT,10934.31,102668.82,91734.51,1.33,0,0,1,0,2077,0,21,0,0
83,PAYMENT,20236.79,104684.21,84447.42,0.17,0,0,0,0,516,0,11,0,0
362,PAYMENT,7917.78,87768.15,79850.37,2.1,1,0,0,3,407,0,2,0,0
188,CASH_OUT,8180.88,44989.21,36808.33,1.12,0,0,0,1,1079,0,20,0,0
328,CASH_OUT,18901.76,92806.8,73905.04,0.89,0,0,1,0,2280,0,16,0,0
494,CASH_OUT,1018.26,8404.61,7386.35,2.1,0,0,1,1,2168,0,14,0,0
58,TRANSFER,176347.52,161731.96,0.0,6.85,0,0,8,14,55,0,10,1,1
665,DEBIT,10415.21,122222.7,111807.49,1.53,0,0,0,3,1930,0,17,0,0
55,CASH_OUT,8081.6,54798.63,46717.03,1.33,0,0,0,2,1564,0,7,0,0
707,DEBIT,4566.63,27657.24,23090.61,1.17,0,0,0,1,704,0,11,0,0
228,TRANSFER,18208.41,223601.91,205393.5,0.65,0,0,0,2,1357,0,12,0,0
731,PAYMENT,9877.59,58696.25,48818.66,0.84,1,0,1,0,509,0,11,0,0
661,TRANSFER,3714.24,52741.45,49027.21,0.23,0,1,1,1,1978,0,13,0,0
126,CASH_OUT,16025.89,80392.65,64366.76,0.97,0,1,1,2,1942,0,6,0,0
349,DEBIT,23258.87,274008.88,250750.01,1.11,0,0,0,3,1239,0,13,0,0
440,PAYMENT,15673.62,64490.87,48817.25,1.79,1,0,0,3,1344,0,8,0,0
12,PAYMENT,10638.05,32791.18,22153.13,1.96,0,1,0,0,390,0,12,0,0
427,DEBIT,21114.16,308454.26,287340.1,0.81,0,1,0,0,2092,0,19,0,0
678,PAYMENT,14143.73,139622.44,125478.71,2.05,1,1,0,3,939,0,6,0,0
226,PAYMENT,16726.92,118393.81,101666.89,0.33,0,0,1,3,1801,0,10,0,0
82,DEBIT,8538.41,77897.44,69359.03,0.37,0,0,0,0,152,0,10,0,0
611,DEBIT,16260.93,209502.71,193241.78,0.39,0,1,1,0,2215,0,11,0,0
332,TRANSFER,240953.08,219118.84,0.0,9.94,0,1,8,12,42,1,20,2,1
723,TRANSFER,403716.61,400381.46,0.0,4.93,1,0,2,12,85,2,3,2,1
46,DEBIT,3060.29,18785.74,15725.45,2.0,1,0,0,2,1846,0,22,0,0
460,DEBIT,21990.5,268560.93,246570.43,1.79,0,0,1,0,473,0,4,0,0
297,CASH_OUT,7582.54,62397.93,54815.39,0.99,0,0,1,0,2436,0,9,0,0
